profile_idx,phase,tool,dataset,orig_Age,cf_Age,changed_Age,orig_Sex,cf_Sex,changed_Sex,orig_Job,cf_Job,changed_Job,orig_Housing,cf_Housing,changed_Housing,orig_Credit_Amount,cf_Credit_Amount,changed_Credit_Amount,orig_Duration_Months,cf_Duration_Months,changed_Duration_Months,orig_Saving_Account,cf_Saving_Account,changed_Saving_Account,orig_Checking_Account,cf_Checking_Account,changed_Checking_Account,orig_Num_Credits,cf_Num_Credits,changed_Num_Credits,model,orig_Education,cf_Education,changed_Education,orig_Marriage,cf_Marriage,changed_Marriage,orig_Credit_Limit,cf_Credit_Limit,changed_Credit_Limit,orig_Bill_Amt1,cf_Bill_Amt1,changed_Bill_Amt1,orig_Pay_Amt1,cf_Pay_Amt1,changed_Pay_Amt1,orig_Pay_Status1,cf_Pay_Status1,changed_Pay_Status1,orig_Utilization_Ratio,cf_Utilization_Ratio,changed_Utilization_Ratio
6,1,Wachter,German_Credit,32.0,32.0,False,1.0,1.0,False,2.0,2.0,False,1.0,1.0,False,11760.0,10731.23405107268,True,39.0,35.06623785516065,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
6,1,Wachter,German_Credit,32.0,36.90370351749997,True,1.0,1.0,False,2.0,2.0,False,1.0,1.0,False,11760.0,13513.25774341623,True,39.0,39.0,False,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
7,1,Wachter,German_Credit,20.0,24.29258033584135,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,674.0,3111.997073932948,True,12.0,12.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
7,1,Wachter,German_Credit,20.0,20.0,False,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,674.0,4444.121277441449,True,12.0,12.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
7,1,Wachter,German_Credit,20.0,20.0,False,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,674.0,2054.9703310483005,True,12.0,12.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
7,1,Wachter,German_Credit,20.0,20.0,False,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,674.0,1817.575510076402,True,12.0,12.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
7,1,Wachter,German_Credit,20.0,25.987668785045077,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,674.0,674.0,False,12.0,17.318219646022104,True,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
8,1,Wachter,German_Credit,46.0,46.0,False,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,3931.0,3931.0,False,48.0,37.68556334046416,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
8,1,Wachter,German_Credit,46.0,34.49967764441686,True,1.0,1.0,False,2.0,2.374201507661947,True,0.0,0.0,False,3931.0,3931.0,False,48.0,28.962601879297935,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
9,1,Wachter,German_Credit,38.0,38.0,False,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,6681.0,6681.0,False,48.0,43.49971764226493,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
9,1,Wachter,German_Credit,38.0,38.0,False,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,6681.0,6681.0,False,48.0,41.99188039903884,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
9,1,Wachter,German_Credit,38.0,41.883779104559665,True,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,6681.0,5087.60158797265,True,48.0,43.43215111101573,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
9,1,Wachter,German_Credit,38.0,34.75366279632588,True,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,6681.0,6681.0,False,48.0,37.280118882804395,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
10,1,Wachter,German_Credit,24.0,31.028863564729807,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,9629.0,9629.0,False,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
11,1,Wachter,German_Credit,26.0,34.00000194206671,True,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,4463.0,3510.143392549657,True,36.0,31.79123816013485,True,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
11,1,Wachter,German_Credit,26.0,32.23505977348496,True,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,4463.0,6346.639585279553,True,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
11,1,Wachter,German_Credit,26.0,33.037018983713544,True,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,4463.0,4463.0,False,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
11,1,Wachter,German_Credit,26.0,26.0,False,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,4463.0,4463.0,False,36.0,27.134865384253587,True,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
11,1,Wachter,German_Credit,26.0,35.06480877617509,True,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,4463.0,6271.459186431099,True,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
12,1,Wachter,German_Credit,30.0,30.0,False,0.0,0.0,False,3.0,3.0,False,2.0,2.0,False,5096.0,3712.1276545551514,True,48.0,48.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
12,1,Wachter,German_Credit,30.0,35.50015309180096,True,0.0,0.0,False,3.0,3.0,False,2.0,2.0,False,5096.0,5096.0,False,48.0,48.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
12,1,Wachter,German_Credit,30.0,34.56477122427874,True,0.0,0.0,False,3.0,3.0,False,2.0,2.0,False,5096.0,6370.906468885483,True,48.0,31.24018923522394,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
13,1,Wachter,German_Credit,26.0,26.0,False,1.0,1.0,False,1.0,1.0,False,2.0,2.0,False,625.0,2841.4201164484903,True,12.0,12.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
13,1,Wachter,German_Credit,26.0,26.0,False,1.0,1.0,False,1.0,1.0,False,2.0,2.0,False,625.0,3378.016776851377,True,12.0,6.951325385922327,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
14,1,Wachter,German_Credit,26.0,33.677800180482485,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,8229.0,9946.294140078482,True,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
14,1,Wachter,German_Credit,26.0,29.50086819071415,True,1.0,1.0,False,2.0,2.308222312492291,True,2.0,2.0,False,8229.0,8229.0,False,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
14,1,Wachter,German_Credit,26.0,29.50034764410782,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,8229.0,10179.362651341164,True,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
14,1,Wachter,German_Credit,26.0,41.7905670718129,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,8229.0,421.03926573081253,True,36.0,8.033987939324824,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
15,1,Wachter,German_Credit,24.0,20.99998991399156,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,5848.0,5848.0,False,36.0,28.273085702242383,True,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
15,1,Wachter,German_Credit,24.0,31.92275547000933,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,5848.0,8050.059189798453,True,36.0,36.0,False,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
15,1,Wachter,German_Credit,24.0,24.0,False,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,5848.0,4464.014720832888,True,36.0,29.972118456417505,True,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
15,1,Wachter,German_Credit,24.0,32.16456959270185,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,5848.0,3426.827815322206,True,36.0,36.0,False,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
15,1,Wachter,German_Credit,24.0,20.021550974446132,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,5848.0,5848.0,False,36.0,31.438874175424093,True,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
16,1,Wachter,German_Credit,24.0,20.004252394511923,True,0.0,0.0,False,0.0,0.6834637379014714,True,1.0,1.0,False,7472.0,7472.0,False,12.0,16.441675735842036,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
16,1,Wachter,German_Credit,24.0,30.000141278333853,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,7472.0,7472.0,False,12.0,12.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
16,1,Wachter,German_Credit,24.0,20.004010931411006,True,0.0,0.0,False,0.0,0.2993373663183659,True,1.0,1.0,False,7472.0,8912.759517483639,True,12.0,7.331400597787846,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
17,1,Wachter,German_Credit,23.0,26.3629156712848,True,0.0,0.0,False,0.0,0.0,False,1.0,1.1247121880332291,True,3758.0,3758.0,False,24.0,13.101622073071697,True,2.0,2.0,False,1.0,0.5000000231697022,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
17,1,Wachter,German_Credit,23.0,38.95930207575371,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,3758.0,2846.1997010974374,True,24.0,20.520533471890587,True,2.0,2.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
17,1,Wachter,German_Credit,23.0,23.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.5005031637715525,True,3758.0,7878.278972781538,True,24.0,24.0,False,2.0,2.0,False,1.0,0.47532928803883306,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
17,1,Wachter,German_Credit,23.0,20.028286079724115,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,3758.0,1652.820485319525,True,24.0,15.309383951296388,True,2.0,2.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
18,1,Wachter,German_Credit,21.0,21.0,False,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,1126.0,4492.790161582175,True,18.0,18.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
18,1,Wachter,German_Credit,21.0,64.09054170634778,True,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,1126.0,1126.0,False,18.0,8.091756060979083,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
18,1,Wachter,German_Credit,21.0,26.61575219859084,True,0.0,0.0,False,2.0,2.505692038617948,True,1.0,0.6517360717678224,True,1126.0,4043.017814452087,True,18.0,21.95990031545815,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
19,1,Wachter,German_Credit,29.0,34.500987026349456,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,6887.0,10326.736307210338,True,36.0,29.63333940404397,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
19,1,Wachter,German_Credit,29.0,29.0,False,1.0,1.0,False,2.0,1.4987252369735506,True,2.0,2.0,False,6887.0,6887.0,False,36.0,20.05944337667809,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
19,1,Wachter,German_Credit,29.0,34.50623150235444,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,6887.0,5361.208389778664,True,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
19,1,Wachter,German_Credit,29.0,29.0,False,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,6887.0,6887.0,False,36.0,28.3365305964898,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
19,1,Wachter,German_Credit,29.0,31.916171419810414,True,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,6887.0,6887.0,False,36.0,36.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
20,1,Wachter,German_Credit,40.0,43.946021795435826,True,1.0,1.0,False,0.0,0.0,False,0.0,0.0,False,5381.0,5381.0,False,48.0,41.00000191693465,True,0.0,0.0,False,1.0,0.8467484716900758,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
20,1,Wachter,German_Credit,40.0,67.37691746370116,True,1.0,1.0,False,0.0,0.0,False,0.0,0.0,False,5381.0,2753.6021510669225,True,48.0,19.499998066588553,True,0.0,0.0,False,1.0,1.6705116265965547,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
20,1,Wachter,German_Credit,40.0,40.0,False,1.0,1.0,False,0.0,0.0,False,0.0,0.0,False,5381.0,5381.0,False,48.0,36.895482870508346,True,0.0,0.15833541042814234,True,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
20,1,Wachter,German_Credit,40.0,40.0,False,1.0,1.0,False,0.0,0.0,False,0.0,0.0,False,5381.0,8929.405234820353,True,48.0,48.0,False,0.0,0.0,False,1.0,1.5505213214535116,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
20,1,Wachter,German_Credit,40.0,34.61855917381082,True,1.0,1.0,False,0.0,0.0,False,0.0,0.0,False,5381.0,7444.629122370764,True,48.0,48.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
21,1,Wachter,German_Credit,32.0,35.93325562454182,True,1.0,1.0,False,2.0,1.4999827387264282,True,2.0,2.0,False,7238.0,6007.513396919913,True,48.0,48.0,False,0.0,0.1887736764128164,True,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
21,1,Wachter,German_Credit,32.0,32.0,False,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,7238.0,6078.484196429654,True,48.0,44.3728957632556,True,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
21,1,Wachter,German_Credit,32.0,32.0,False,1.0,1.0,False,2.0,2.0,False,2.0,2.0,False,7238.0,8241.820128018127,True,48.0,48.0,False,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
22,1,Wachter,German_Credit,25.0,30.363404842084517,True,0.0,0.0,False,1.0,1.0,False,2.0,2.0,False,1355.0,3682.8886133759984,True,24.0,24.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
22,1,Wachter,German_Credit,25.0,20.033161144723966,True,0.0,0.0,False,1.0,1.500002271431957,True,2.0,2.0,False,1355.0,3833.1804974640722,True,24.0,24.0,False,0.0,0.0,False,1.0,1.3514511832736569,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
22,1,Wachter,German_Credit,25.0,20.043073596951153,True,0.0,0.0,False,1.0,1.0,False,2.0,2.0,False,1355.0,3924.817636577142,True,24.0,24.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
23,1,Wachter,German_Credit,24.0,20.725046445943768,True,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,652.0,2101.2585244547695,True,12.0,12.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
23,1,Wachter,German_Credit,24.0,54.273058302682195,True,0.0,0.0,False,2.0,1.0650134453786433,True,1.0,0.6096289739285179,True,652.0,652.0,False,12.0,12.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
23,1,Wachter,German_Credit,24.0,27.265258592314687,True,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,652.0,1597.491947586011,True,12.0,12.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
23,1,Wachter,German_Credit,24.0,28.641882396981554,True,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,652.0,652.0,False,12.0,12.0,False,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
24,1,Wachter,German_Credit,30.0,21.500000815238042,True,0.0,0.0,False,3.0,3.0,False,2.0,2.0,False,4795.0,4795.0,False,36.0,14.400952996829739,True,0.0,0.0,False,1.0,0.0902389325870943,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
24,1,Wachter,German_Credit,30.0,50.38801299750748,True,0.0,0.0,False,3.0,3.0,False,2.0,2.0,False,4795.0,907.0083100167834,True,36.0,12.51960884548725,True,0.0,0.0,False,1.0,0.4993173613407896,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
25,1,Wachter,German_Credit,54.0,54.0,False,0.0,0.0,False,2.0,1.752244546791556,True,1.0,1.0,False,7432.0,8889.32448352574,True,36.0,28.392581870355055,True,0.0,0.0,False,1.0,1.0,False,1.0,1.3264105314070178,True,RandomForest,,,,,,,,,,,,,,,,,,,,,
25,1,Wachter,German_Credit,54.0,54.0,False,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,7432.0,7432.0,False,36.0,27.499999934128045,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
25,1,Wachter,German_Credit,54.0,50.096437128778,True,0.0,0.0,False,2.0,2.500000232204344,True,1.0,1.0,False,7432.0,7432.0,False,36.0,36.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
25,1,Wachter,German_Credit,54.0,43.7081938314665,True,0.0,0.0,False,2.0,2.500000804748389,True,1.0,1.0,False,7432.0,7432.0,False,36.0,42.53780618363961,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
25,1,Wachter,German_Credit,54.0,54.0,False,0.0,0.0,False,2.0,2.0,False,1.0,1.0,False,7432.0,7432.0,False,36.0,24.85070969632082,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
26,1,Wachter,German_Credit,47.0,49.84528014325242,True,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,12612.0,11438.840597323731,True,36.0,41.32304236911571,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
26,1,Wachter,German_Credit,47.0,49.826265893205,True,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,12612.0,11303.592316667482,True,36.0,43.09029986073686,True,1.0,0.8122767351750398,True,1.0,1.0,False,1.0,1.3098503869190787,True,RandomForest,,,,,,,,,,,,,,,,,,,,,
26,1,Wachter,German_Credit,47.0,40.597699257535304,True,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,12612.0,7616.324071871735,True,36.0,27.815197889823047,True,1.0,1.0,False,1.0,0.8147688574759981,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
26,1,Wachter,German_Credit,47.0,47.0,False,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,12612.0,10429.811369058525,True,36.0,32.265358741816925,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
26,1,Wachter,German_Credit,47.0,50.73449152512799,True,1.0,0.9145969085233234,True,2.0,2.191028800828265,True,0.0,0.0,False,12612.0,12612.0,False,36.0,32.38032047266152,True,1.0,1.416831017163419,True,1.0,1.1802370379923257,True,1.0,1.5008908585827792,True,RandomForest,,,,,,,,,,,,,,,,,,,,,
27,1,Wachter,German_Credit,23.0,36.13417037910172,True,0.0,0.0,False,3.0,3.0,False,1.0,1.0,False,11560.0,13607.405298539674,True,24.0,20.313210143024524,True,0.0,0.0,False,1.0,1.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
28,1,Wachter,German_Credit,24.0,45.317723476261904,True,0.0,0.0,False,1.0,2.5000082321115014,True,1.0,1.1056497546897914,True,11590.0,5665.570319591955,True,48.0,40.408229781526124,True,1.0,1.0,False,0.0,0.0,False,2.0,2.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
29,1,Wachter,German_Credit,50.0,55.00416971366418,True,1.0,1.0,False,2.0,2.238428897004375,True,0.0,0.0,False,6224.0,6224.0,False,48.0,44.05015173965479,True,0.0,0.0,False,1.0,1.500388532760275,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
29,1,Wachter,German_Credit,50.0,50.0,False,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,6224.0,6224.0,False,48.0,42.758946396124045,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
29,1,Wachter,German_Credit,50.0,38.03285839838081,True,1.0,1.0,False,2.0,2.475731743451241,True,0.0,0.0,False,6224.0,9330.027779587705,True,48.0,59.54983495272174,True,0.0,0.0,False,1.0,1.5000110196054264,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
30,1,Wachter,German_Credit,21.0,30.836534111495453,True,1.0,1.0,False,2.0,2.0,False,1.0,1.0,False,3031.0,4917.981904206678,True,45.0,45.0,False,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
30,1,Wachter,German_Credit,21.0,27.118034062034642,True,1.0,1.0,False,2.0,2.0,False,1.0,1.0,False,3031.0,4193.547336155069,True,45.0,41.00756628853708,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
30,1,Wachter,German_Credit,21.0,21.0,False,1.0,1.0,False,2.0,1.4999748467491152,True,1.0,1.0,False,3031.0,1089.4916672592094,True,45.0,7.426672638455469,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
30,1,Wachter,German_Credit,21.0,21.0,False,1.0,1.0,False,2.0,2.0,False,1.0,1.0,False,3031.0,250.0000498538177,True,45.0,40.135542396093385,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
0,2,Wachter,German_Credit,29.0,29.0,False,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,3990.0,2834.85543946427,True,36.0,4.0268396612698565,True,0.0,0.0,False,1.0,0.4939720271812125,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
0,2,Wachter,German_Credit,29.0,29.0,False,0.0,0.0,False,0.0,0.0,False,2.0,2.0,False,3990.0,2423.657990592422,True,36.0,6.999986416374202,True,0.0,0.0,False,1.0,1.87212225839769,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
1,2,Wachter,German_Credit,48.0,48.0,False,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,12204.0,10812.058539031572,True,48.0,48.0,False,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
1,2,Wachter,German_Credit,48.0,48.0,False,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,12204.0,14011.666860755993,True,48.0,48.0,False,0.0,0.0,False,1.0,0.49999343936767743,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
1,2,Wachter,German_Credit,48.0,48.0,False,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,12204.0,9170.354513928716,True,48.0,54.020822207797025,True,0.0,0.0,False,1.0,1.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
1,2,Wachter,German_Credit,48.0,48.0,False,1.0,1.0,False,3.0,3.0,False,2.0,2.0,False,12204.0,13454.492123819398,True,48.0,48.0,False,0.0,0.0,False,1.0,1.5046166845675453,True,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
2,2,Wachter,German_Credit,23.0,23.0,False,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,1845.0,1845.0,False,45.0,14.511209050598401,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
2,2,Wachter,German_Credit,23.0,23.0,False,1.0,1.0,False,2.0,1.4615165457560195,True,0.0,0.0,False,1845.0,598.2462261638141,True,45.0,5.013984564975996,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
3,2,Wachter,German_Credit,31.0,31.0,False,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,6110.0,6110.0,False,48.0,43.23415996223656,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
3,2,Wachter,German_Credit,31.0,31.0,False,1.0,1.0,False,2.0,2.0,False,0.0,0.0,False,6110.0,7649.169655736111,True,48.0,60.05375553615801,True,0.0,0.0,False,0.0,0.0,False,1.0,1.0,False,RandomForest,,,,,,,,,,,,,,,,,,,,,
